1;1910;2411156X01;;CARROT CLOVER MIX - mrkvièky a ètyølístky pro hlodavce 1 kg;;42;KG;421,13;15;484,3;8,59168E+12
1;1920;2408529X01;;HEART MIX - smìs barevnıch srdíèek pro hlodavce 1 kg;;94;KG;456,17;15;524,6;8,59168E+12
1;1980;3407129X01;;HORSESHOE MIX - smìs barevnıch podkov pro konì 1 kg;;89;KG;456,17;15;524,6;8,59168E+12
1;1990;3401129X01;;HORSE APPLE MIX - jableènı mix pro konì 1 kg;;55;KG;421,13;15;484,3;8,59168E+12
1;2010;504955;;Lisovaná tyèinka smìs barev 7-8 mm/12,5 cm bal.100 ks;;20 000;BAL;0,44;15;0,51;5400274740193, 8591682020100
1;2040;2600;;Lisovaná tyèinka èervená 9-10mm/12cm, bal.100ks;;4 200;BAL;0,49;15;0,56;4011905026008, 8591682020407
1;2060;2605;;Lisovaná tyèinka hnìdá 9-10mm/12cm, bal.100ks;;8 400;BAL;0,49;15;0,56;4011905026053, 8591682020605
1;2070;2607;;Lisovaná tyèinka bílá 9-10mm/12cm, bal. 100ks;;6 000;BAL;0,49;15;0,56;4011905026077, 8591682020704
1;2120;2610;;Lisovaná tyèinka - mix barev 9-10mm/12cm,  bal.100ks;;46 100;BAL;0,49;15;0,56;4011905026107, 4011905026107, 8591682021206
1;2390;2623;;Lisovanı pásek mix barev 12cm [100ks/bal.];;6 700;BAL;0,53;15;0,61;4011905026237, 8591682023903
1;2400;31441;;DOGGY BITS - lisované MINI kostièky, smìs barev 3cm/230g;;89;KS;30,96;15;35,6;4,01191E+12
1;2410;2602;;Lisovaná kostièka mix barev 6g/5cm [100ks/bal.];;7 400;KS;0,53;15;0,61;4011905026022, 8591682024108
1;2420;503714;;Lisovaná kost smìs barev 9 cm/25-30g (bal. 50 ks);;0;KS;2,17;15;2,5;5400274740254, 8591682024207
1;3010;2634;;Kost buvolí kùe 10g/5cm [50ks/bal.];;4 300;KS;1,67;15;1,92;4011905026343, 8591682030109
1;3020;2636;;Kost buvolí kùe 15g/8cm [50ks/bal.];;1 950;KS;3,13;15;3,6;4011905026367, 8591682030208
1;3023;31291;;BK bílá 5ks spirulina 15g/8cm;;156;KS;25,48;15;29,3;4,01191E+12
1;3050;2639;;Kost buvolí kùe 35g/11cm [25ks/bal.];;2 200;KS;6,09;15;7;4011905026398, 8591682030505
1;3060;2640;;Kost buvolí kùe 60g/13cm [25ks/bal.];;2 075;KS;256,52;15;295;8,59168E+12
1;3080;2644;;Kost buvolí kùe 75g/15cm [25ks/bal.];;2 150;KS;304,35;15;350;8,59168E+12
1;3081;2790;;Kost buvolí kùe 75g/15cm/2ks;;58;KS;28,87;15;33,2;4,01191E+12
1;3083;31292;;BK bílá 2ks spirulina 75g/15cm;;98;KS;40,43;15;46,5;4,01191E+12
1;3100;2645;;Kost buvolí kùe 90g/17cm [25ks/bal.];;1 190;KS;363,04;15;417,5;4011905026459, 8591682031007
1;3101;2791;;Kost buvolí kùe 90g/17cm/1ks  (10ks/bal.);;178;KS;166,09;15;191;4,01191E+12
1;3120;2649;;Kost buvolí kùe 170g/21cm [10ks/bal.];;460;KS;262,61;15;302;4011905026497, 8591682031205
1;3121;2792;;Kost buvolí kùe 170g/21cm/1ks  (10ks/bal.);;204;KS;324,35;15;373;4,01191E+12
1;3133;27614;;Kost buvolí kùe plnìná volskou ílou 21 cm / 170 g;;107;KS;42,78;15;49,2;4,01191E+12
1;3140;500867;;Kost buvolí kùe 260g/26cm [5ks/bal.];;160;KS;181,3;15;208,5;5,40027E+12
1;3150;2651;;Kost buvolí kùe 420g/32cm [5ks/bal.];;130;KS;320;15;368;5400274293248, 8591682031502
1;3151;2794;;Kost buvolí kùe 420g/32cm/1ks  (5ks/bal.);;61;KS;350,87;15;403,5;4,01191E+12
1;3180;2696;;Kost buvolí kùe èokoládová 35g/11cm  [25ks/bal.];;550;KS;197,83;15;227,5;8,59168E+12
1;3200;3184;;BK bílá plnìná drškami obtoèená krouky 90 g/12 cm [10];;65;KS;298,26;15;343;4,01191E+12
1;3201;3185;;BK bílá plnìná drškami obtoèená krouky 180 g/17 cm [10];;69;KS;518,26;15;596;4,01191E+12
1;3202;27615;;Kost ze sušené hovìzí prùdušnice 10cm/35g  2ks;;52;KS;27,65;15;31,8;4,01191E+12
1;3203;27616;;Kost ze sušené hovìzí prùdušnice 18cm/90g;;45;KS;31,57;15;36,3;4,01191E+12
1;3210;2615;;Tyèinka toèená kùe 12cm/5-6mm (100ks/bal);;14 500;BAL;1,08;15;1,24;4011905026152, 8591682032103
1;3220;2616;;Tyèinka toèená kùe 12cm/7-8mm (100ks/bal.);;25 500;BAL;1,35;15;1,55;4011905026169, 5400274288596, 8591682032202
1;3230;2617;;Tyèinka toèená kùe 12cm/9-10mm (100ks/bal.);;13 800;BAL;217,39;15;250;4011905026176, 8591682032301
1;3310;2620;;Tyè buvolí kùe 12cm/15mm cca 25g [50ks/bal.];;7 150;KS;256,52;15;295;4011905026206, 8591682033100, 8711844601507
1;3320;2626;;Tyè buvolí kùe 25cm/20mm cca 80g. [20ks/bal.];;260;KS;349,57;15;402;5400274288657, 8591682033209
1;3330;2765;;Tyè plnìná mlékem 125/17mm 35g  [20ks];;100;KS;173,91;15;200;8,59168E+12
1;3340;2769;;Tyè plnìná èokoládou 125/17mm 35g [20ks];;770;KS;173,91;15;200;4011905027692, 8591682033407
1;3350;2766;;Tyè plnìná šunkou 125/17mm 35g [20ks];;898;KS;173,91;15;200;
1;3360;2768;;Tyè plnìná drkou 125/17mm 35g [20ks];;20;KS;173,91;15;200;4011905027685, 8591682033605
1;3370;2767;;Tyè plnìná jogurtem 125/17mm 35g [20ks];;480;KS;173,91;15;200;8,59168E+12
1;3371;2757;;Tyè plnìná sırem 12cm/35g [20ks];;140;KS;173,91;15;200;4011905027579, 8591682033711
1;3372;2759;;Tyè plnìná lososem 12cm/35g [20ks];;460;KS;173,91;15;200;4011905027593, 8591682033728
1;3420;2670;;Koule z buvolí kùe - plnìná malá  70g/4,5cm [10ks/bal.];;400;KS;10,17;15;11,7;4011905026701, 8591682034206
1;3430;2673;;Koule z buvolí kùe - plnìná velká 170g/8cm [10ks/bal.];;160;KS;23,3;15;26,8;4011905026664, 8591682034305
1;3440;2685;;Koleèko s dírou z buvolí kùe 60g/7cm [10ks/bal.];;560;KS;14;15;16,1;4011905026855, 8591682034404
1;3450;2684;;Krouek velkı z buvolí kùe 175g/15cm (10ks/bal.);;320;KS;393,04;15;452;8,59168E+12
1;3510;2656;;Uzel z buvolí kùe malı 10g/7cm [50ks/bal.];;2 750;KS;165,22;15;190;4011905026565, 8591682035104
1;3520;2652;;Uzel z buvolí kùe 30g/11cm [25ks/bal.];;1 600;KS;195,65;15;225;8,59168E+12
1;3530;2653;;Uzel z buvolí kùe 65g/16cm [20ks/bal.];;380;KS;349,57;15;402;8,59168E+12
1;3550;2660;;Uzel z buvolí kùe 180g/25cm [10ks/bal.];;330;KS;408,7;15;470;8591682035500, 8711844621000
1;3560;2661;;Uzel z buvolí kùe 240g/38cm [10ks/bal.];;130;KS;515,65;15;593;4011905026619, 8591682035609
1;3570;31311;;DENTAfun-uzel se sezamem 50g/11cm;;138;KS;19,22;15;22,1;4,01191E+12
1;3571;31312;;DENTAfun-uzel se sezamem 110g/16cm;;99;KS;37,3;15;42,9;4,01191E+12
1;3572;31313;;DENTAfun-uzel se sezamem 240g/24cm;;38;KS;66,35;15;76,3;4,01191E+12
1;3573;31381;;DENTAfun - uzel bílı s drškami bal. 5 ks, 70 g / 5 cm;;84;KS;31,65;15;36,4;4,01191E+12
1;3574;31382;;DENTAfun - uzel bílı s drškami bal. 2 ks,  70 g / 11 cm;;111;KS;26,26;15;30,2;4,01191E+12
1;3575;31383;;DENTAfun - uzel bílı s drškami 70 g / 15 cm;;37;KS;26,26;15;30,2;4,01191E+12
1;3576;31384;;DENTAfun - uzel bílı s drškami 210 g / 25 cm;;81;KS;74,61;15;85,8;4,01191E+12
1;3580;31321;;DENTAfun-uzel svázanı kuøecím masem 5ks, 5cm/70g;;435;KS;31,39;15;36,1;4,01191E+12
1;3581;31322;;DENTAfun-uzel svázanı kuøecím masem 2ks, 11cm/70g;;261;KS;26,7;15;30,7;4,01191E+12
1;3582;31323;;DENTAfun-uzel svázanı kuøecím masem  15cm/70g;;213;KS;26,7;15;30,7;4,01191E+12
1;35821;31324;;DENTAfun-uzel svázanı kuøecím masem  18cm/120g;;114;KS;43,65;15;50,2;4,01191E+12
1;35822;31320;;DENTAfun-uzel svázanı kuøecím masem  25cm/220g;;132;KS;78,87;15;90,7;4,01191E+12
1;3583;31325;;DENTAfun-tyèinka svázaná kuøecím masem 6ks, 12cm/70g;;265;KS;31,39;15;36,1;4,01191E+12
1;35832;31327;;DENTAfun-tyèinka svázaná kuøecím masem 3ks, 17cm/140g;;100;KS;57,83;15;66,5;4,01191E+12
1;35833;31326;;DENTAfun-tyèinka svázaná kuøecím masem 3ks, 28cm/250g;;202;KS;95,65;15;110;4,01191E+12
1;3584;31328;;DENTAfun - buvolí krouek obalenı kuøecím masem 10 cm/110 g;;132;KS;51,83;15;59,6;4,01191E+12
1;35841;31340;;DENTAfun - buv.kostièky obalené kuøecím masem 8ks, 5cm/120g;;120;KS;48,26;15;55,5;4,01191E+12
1;3586;2674;;DENTAfun vıkací chipsy+spirulina 50g;;344;KS;22,78;15;26,2;4,01191E+12
1;35861;2682;;DENTAfun vıkací plátky + spirulina 100g;;453;KS;35,48;15;40,8;4,01191E+12
1;3587;31301;;DENTAfun-uzel bílozelenı 50g/11cm;;410;KS;19,22;15;22,1;4,01191E+12
1;3588;31302;;DENTAfun-uzel bílozelenı 110g/16cm;;126;KS;37,3;15;42,9;4,01191E+12
1;3589;31303;;DENTAfun-uzel bílozelenı 240g/24cm;;142;KS;66,35;15;76,3;4,01191E+12
1;3590;31101;;DENTAfun-uzel bílı 11cm/50g;;277;KS;17,3;15;19,9;4,01191E+12
1;35901;31103;;DENTAfun uzel buvolí uzenı 11cm/60g;;102;KS;20,96;15;24,1;4,01191E+12
1;35902;31104;;DENTAfun uzel buvolí mátovı 11cm/60g;;125;KS;20,96;15;24,1;4,01191E+12
1;3591;31121;;DENTAfun-uzel bílı 16cm/110g;;92;KS;32,52;15;37,4;4011905311210, 8591682035913
1;35911;31123;;DENTAfun uzel buvolí uzenı 16cm/120g;;70;KS;35,04;15;40,3;4,01191E+12
1;35912;31124;;DENTAfun uzel buvolí mátovı 16cm/120g;;71;KS;35,04;15;40,3;4,01191E+12
1;3592;31141;;DENTAfun-uzel bílı 24cm/240g;;115;KS;65,83;15;75,7;4,01191E+12
1;35921;31143;;DENTAfun uzel buvolí uzenı 24cm/250g;;55;KS;70,17;15;80,7;4,01191E+12
1;3593;31161;;DENTAfun-uzel bílı 39cm/500g;;75;KS;131,57;15;151,3;4,01191E+12
1;35931;31163;;DENTAfun uzel buvolí uzenı 39cm/520g;;77;KS;131,57;15;151,3;4,01191E+12
1;3594;31211;;DENTAfun kroucená tyè 3ks 11cm/50g;;38;KS;50;15;57,5;4,01191E+12
1;3595;775032;;Kroucená tyè bílá 25cm/110 g;;8;KS;34,61;15;39,8;8591682035951, 8712695051015
1;3596;31221;;DENTAfun - kroucená tyè 29cm/190g;;71;KS;52,61;15;60,5;4011905312217, 8591682035968
1;3597;3119;;DENTAfun copánek z buvolí kùe 120g/20cm;;80;KS;39,39;15;45,3;4,01191E+12
1;3598;31440;;DOG BITS - baseballovı míè 5ks/5cm/330g;;66;KS;50;15;57,5;4,01191E+12
1;3599;31241;;DENTAfun - 8ks vıkacích chipsù 135g;;77;KS;41,91;15;48,2;4011905312415, 8591682035999
1;3600;3123;;DENTAfun NUGETKY MIX  z buvolí kùe 125g;;114;KS;39,39;15;45,3;4,01191E+12
1;3601;31443;;DENTAfun mini uzlíky 240 g;;349;KS;77,22;15;88,8;4,01191E+12
1;3602;31442;;DogBits kroucené tyèinky z buvolí kùe mix 260g;;162;KS;67,3;15;77,4;4,01191E+12
1;3604;31444;;DogBits light MINI HotDog 300g;;105;KS;49,13;15;56,5;4,01191E+12
1;3605;31445;;DENTAfun kosti 10ks/210g mix;;214;KS;56,43;15;64,9;4,01191E+12
1;3609;31447;;DoggyBits botièky z buvolí kùe 100g/10 ks;;157;KS;35,48;15;40,8;4,01191E+12
1;3610;2629;;Botièka z buvolí kùe malá 8g/7cm [50ks/bal.];;1 911;KS;4,35;15;5;4011905026299, 8591682036101
1;3620;2630;;Botièka buvolí kùe støední 18g/12cm [10ks/bal.];;840;KS;8,7;15;10;4011905026305, 8591682036200
1;3630;2631;;Botièka z buvolí kùe velká 45g/20cm [10ks/bal.];;420;KS;215,65;15;248;8,59168E+12
1;3650;PK0019;;PORKYS - vepøová ROLKA REGULAR 20x5x5 cm (bal.24);;255;KS;13,13;15;15,1;5,0288E+12
1;3651;PK0010;;PORKYS - vepøová ROLKA GIANT55.5x4x4 cm (bal.24);;83;KS;27,22;15;31,3;5,0288E+12
1;3652;PK0011;;PORKYS CHOPS - vepø. KOTLETKY REGULAR 11.5x7x1.3 cm (bal.24);;113;KS;17,65;15;20,3;5,0288E+12
1;3653;PK0012;;PORKYS CHOPS - vepøové KOTLETKY GIANT 18.5x10x3cm  (bal.12);;141;KS;29,91;15;34,4;5,0288E+12
1;3654;PK0014;;PORKYS KNOT - vepøovı UZEL LARGE 20x8x5 cm (bal.12);;145;KS;45,39;15;52,2;5,0288E+12
1;3655;PK004;;PORKYS PIGGY ROPE BONE - vepø. UZEL SPLETENİ 24x10x5cm;;0;KS;21,83;15;25,1;5,0288E+12
1;3656;PK006;;PORKYS ROPE TWIST - 3ks vepø. COP SPLETENİ 31x22x6 cm;;24;BAL;28,17;15;32,4;5,0288E+12
1;3657;PK005;;PORKYS PORK PRESSED BONE - 2ks vepø. KOST LIS22x11x2cm;;60;BAL;21,83;15;25,1;5,0288E+12
1;3658;PK009;;PORKYS PORK PRESSED BONE - vepø. KOST LIS. 29x9x3.5cm;;22;KS;27,22;15;31,3;5,0288E+12
1;3659;PK0025;;PORKYS HIDE LEGS - 2 ks vepøové STEHİNKO22x11x3.5 cm;;9;BAL;25,04;15;28,8;5,0288E+12
1;3700;31431;;DENTAfun Veggies light 11g/7cm (4ks);;1 407;KS;8,17;15;9,4;4,01191E+12
1;3701;31432;;DENTAfun Veggies light 22g/9cm (3ks);;925;KS;11,22;15;12,9;4,01191E+12
1;3702;31433;;DENTAfun Veggies light 30g/11cm (2ks);;857;KS;10,96;15;12,6;4,01191E+12
1;3703;31434;;DENTAfun Veggies light 65g/12cm (1ks);;594;KS;11,22;15;12,9;4,01191E+12
1;3704;31435;;DENTAfun Veggies light 130g/15cm (1ks);;303;KS;20,96;15;24,1;4,01191E+12
1;3706;3175;;Vegetariánské vıkací kosti s rıí 2 ks/125 g;;27;KS;32,78;15;37,7;4,01191E+12
1;3710;31512;;Rıové vıkací tyèe MIX BAREV 12 cm/20 g  (bal.150ks);;3 600;BAL;6,17;15;7,1;4,01191E+12
1;3720;31513;;Rıové vıkací tyèe MIX BAREV 17 cm/45 g  (bal.70ks);;1 750;BAL;12,35;15;14,2;4,01191E+12
1;3730;31514;;Rıové vıkací tyèe MIX BAREV 23 cm/100 g  (bal.40ks);;960;BAL;25,48;15;29,3;4,01191E+12
1;3740;503286;;VEGIE SNACK tvar kartáèek na zuby MIX 7 cm  (bal.250ks);;1 500;BAL;2,35;15;2,7;5,40027E+12
1;3741;503282;;VEGIE SNACK tvar kartáèek na zuby MIX 11 cm  (bal.60ks);;300;BAL;8,35;15;9,6;03741, 5400274895152
1;3742;503283;;VEGIE SNACK tvar kartáèek na zuby MIX 15 cm  (bal.30ks);;120;BAL;16,26;15;18,7;03742, 5400274895169
1;3750;501463;;VEGIE SNACK tvar krokodıl  MIX 8 cm  (bal.60ks);;360;BAL;8;15;9,2;03750, 5400274929109
1;3751;501355;;VEGIE SNACK tvar krokodıl  MIX 12 cm  (bal.30ks);;120;BAL;14,09;15;16,2;03751, 5400274869191
1;3760;501356;;VEGIE SNACK tvar jeek  MIX 8 cm  (bal.18ks);;180;BAL.;20,61;15;23,7;03760, 5400274922988
1;3990;3990;;Sklenìnı zásobník na pamlsky - panelák v51/š30/hl15/2x7polic;;1;KS;499,17;21;604;3990
1;4010;4010;;Sušené vepøové ucho - bal.50ks (2kg);;9;BAL;695,65;15;800;8,59168E+12
1;4012;1020.42;;Ucho bílé hovìzí (50 ks/bal);;17;BAL;833,39;15;958,4;8,59168E+12
1;4015;;;Ucho bílé králièí (50 ks/bal.);;0;BAL;9,65;15;11,1;8,59168E+12
1;4030;4030;;Sušenı penis kusovı - bal. 40ks TRIXIE;;39;BAL;386;15;443,9;0000000040303, 8591682040306
1;4031;;;Sušenı penis kusovı - bal. 40ks TUZEMSKO;;0;BAL;517,57;15;595,2;8,59168E+12
1;4040;4040;;Hovìzí šlacha 16cm;;2;KG;136;15;156,4;8,59168E+12
1;4052;4052;;Prùdušnice,trachea 13 cm /10ks/;;190;KS;7,91;15;9,1;8,59168E+12
1;4056;;;Drùbeí krky 100 g;;10;KS;25,48;15;29,3;8,59168E+12
1;4060;4060;;Hovìzí dršky 400g;;37;KS;63,57;15;73,1;8,59168E+12
1;4070;4070;;Vepøové aludky 100g;;12;KS;17,22;15;19,8;8,59168E+12
1;4080;4080;;Hovìzí slez 100g;;97;KS;15,91;15;18,3;8,59168E+12
1;4090;4090;;Vepøová støívka 25g;;463;KS;6,52;15;7,5;8,59168E+12
1;4093;4093;;Vepøová støívka 150g;;144;KS;32,78;15;37,7;8,59168E+12
1;4095;;;Vepøová støívka 500 g MIX;;72;KS;78,09;15;89,8;8,59168E+12
1;4101;;;Hovìzí mulec 1 ks;;5;KS;15,65;15;18;8,59168E+12
1;4102;;;Hovìzí chrupavka z lopatky 1ks;;25;KS;14,09;15;16,2;8,59168E+12
1;4130;4130;;Hovìzí jícen øezanı - bal.40ks;;5;BAL;174,61;15;200,8;8,59168E+12
1;4140;4140;;Hovìzí kruh ze šlachy 80g;;28;KS;16,43;15;18,9;8,59168E+12
1;4150;4150;;Hovìzí aludek 50g;;0;KS;7,65;15;8,8;8,59168E+12
1;4160;4160;;Hovìzí trachea (koleèka) 80 g;;0;KS;13,65;15;15,7;8,59168E+12
1;4170;4170;;Hovìzí plíce      300g;;64;KS;42,61;15;49;8,59168E+12
1;4190;;;Kuøecí paøát sušenı popcorn 50 ks/bal;;0;BAL;174,61;15;200,8;8,59168E+12
1;4200;4200;;Slepièí paøát uzenı - 50ks/bal.;;122;BAL;131,65;15;151,4;8,59168E+12
1;4210;4210;;Hovìzí noha 35cm;;-1;KS;28,09;15;32,3;8,59168E+12
1;4220;4220;;Vepøová noka 18cm;;37;KS;9,3;15;10,7;8591682042201, 8594057400347
1;4230;2740;;Jehnìèí noka 80-90g/16-18 cm;;0;KS;12,78;15;14,7;4011905027401, 8591682042300
1;4250;4250;;Koktejl ze sušenıch produktù 80 g;;55;KS;8,43;15;9,7;8,59168E+12
1;4255;;;MIX sušenıch produktù 100 g;;27;KS;21,13;15;24,3;8,59168E+12
1;4260;4260;;Copánek z vepøové kùe, uzenı - bal. 50 ks;;90;BAL;314,96;15;362,2;8,59168E+12
1;4280;4280;;Vepøová ouška-krouky 80g;;126;KS;12,35;15;14,2;8,59168E+12
1;4310;2801;;Sušené šproty 50g (8-10cm);;3 124;KS;17,48;15;20,1;8,59168E+12
1;4371;;;Kost hovìzí  extrudovaná 35-36cm;;4;KS;43,04;15;49,5;8,59168E+12
1;4381;;;Kost vepøová extrudovaná 15-17cm;;55;KS;7,91;15;9,1;8,59168E+12
1;5010;SD2300;;Sanal-èokodrops 125g;;25;KS;18,17;15;20,9;8,71191E+12
1;5040;31613;;Schoko Drops s vitamíny 200g - TRIXIE;;167;KS;34,17;15;39,3;4011905029610, 4011905316130
1;5050;31614;;Schoko Drops s vitamíny 350g - TRIXIE;;122;KS;53,65;15;61,7;4011905029627, 4011905316147
1;5070;31623;;Milch Drops s vitamíny 200g - TRIXIE;;270;KS;34,17;15;39,3;4011905029665, 4011905316239
1;5080;31624;;Milch Drops s vitamíny 350g - TRIXIE;;134;KS;53,65;15;61,7;4011905029672, 4011905316246
1;5090;31633;;Vitamin Drops se šunkou 200g - TRIXIE;;125;KS;35,04;15;40,3;4011905029764, 4011905316338
1;5100;31653;;Vitamin Drops se zeleninou a bylinkami 200g - TRIXIE;;46;KS;35,04;15;40,3;4011905029818, 4011905316536
1;5110;31643;;Vitamin Drops s jogurtem 200g - TRIXIE;;213;KS;35,04;15;40,3;4,01191E+12
1;5121;31611;;Schoko Drops s vitamíny 75g - TRIXIE;;441;KS;18,09;15;20,8;4011905029795, 4011905316116
1;5122;31621;;Milch Drops s vitamíny 75g - TRIXIE;;477;KS;18,09;15;20,8;4011905029801, 4011905316215
1;5123;31631;;Vitamin Drops se šunkou 75g - TRIXIE;;123;KS;18,09;15;20,8;4011905029757, 4011905316314
1;5124;31641;;Vitamin Drops s jogurtem 75g - TRIXIE;;338;KS;18,09;15;20,8;4011905029771, 4011905316413
1;5141;2500;1;ÈOKOSY, kostièky 100ks/bal; - èokoládové;4 700;BAL;0,97;15;1,11;8,59047E+12
1;5141;2500;2;ÈOKOSY, kostièky 100ks/bal; - vanilkové;5 200;BAL;0,97;15;1,11;8,59047E+12
1;5141;2500;3;ÈOKOSY, kostièky 100ks/bal; - mléèné;4 800;BAL;0,97;15;1,11;8,59047E+12
1;5141;2500;4;ÈOKOSY, kostièky 100ks/bal; - hovìzí;4 800;BAL;0,97;15;1,11;8,59047E+12
1;5141;2500;5;ÈOKOSY, kostièky 100ks/bal; - jahodové;7 700;BAL;0,97;15;1,11;8,59047E+12
1;5141;2500;6;ÈOKOSY, kostièky 100ks/bal; - lososové;4 800;BAL;0,97;15;1,11;8,59047E+12
1;5142;9948;1;Kost polomáèená 5 cm     (96ks/bal.); - èoko;2 880;BAL;1,91;15;2,2;8,59047E+12
1;5142;9948;2;Kost polomáèená 5 cm     (96ks/bal.); - vanilka;1 440;BAL;1,91;15;2,2;8,59047E+12
1;5150;2973;;Mini Schoko - èokoláda s vitamíny hnìdá 30g - TRIXIE;;314;KS;10,87;15;12,5;4,01191E+12
1;5160;2970;;Schoko - èokoláda s vitamíny hnìdá 100g - TRIXIE;;248;KS;19,13;15;22;4,01191E+12
1;5190;2972;;Milchie - èokoláda s vitamíny bílá 100g - TRIXIE;;204;KS;20;15;23;4,01191E+12
1;5191;3176;;Premio LEBERWURST  - játrová paštika pro psy 110g;;97;KS;34,61;15;39,8;4,01191E+12
1;5192;3178;;Premio LACHSCREME  - paštika z lososa pro psy 110g;;63;KS;39,3;15;45,2;4,01191E+12
1;5194;31536;;Premio OMEGA STRIPES Light - kuøecí maso 100g;;17;KS;45,65;15;52,5;4,01191E+12
1;5195;31537;;Premio DUCKY STRIPES Light - kachní maso 100g;;24;KS;54,52;15;62,7;4,01191E+12
1;5196;31538;;Premio DUCKIES kosti s vápníkem potaené kachním masem 100g;;89;KS;51,91;15;59,7;4,01191E+12
1;5198;31402;;Premio BUFFALO-STICKS  100% buvolí maso 100g;;25;KS;49,13;15;56,5;4,01191E+12
1;5199;3156;;STRIPES Light - drùbeí pásky 10ks / 100g;;214;KS;16,7;15;19,2;4,01191E+12
1;5200;31571;;Premio SUSHI BITES Light - 100% rybí kostky 75g;;54;KS;30,78;15;35,4;4,01191E+12
1;5201;31572;;Premio SUSHI TWISTERS Light  - 100% rybí copánky 60g;;74;KS;29,83;15;34,3;4,01191E+12
1;5202;31573;;Premio SUSHI ROLLS Light - 100% rybí koleèka 100g;;60;KS;43,04;15;49,5;4,01191E+12
1;5203;3172;;STRIPES Light - hovìzí pásky 10ks / 100g;;137;KS;19,13;15;22;4,01191E+12
1;5204;31772;;STRIPES Light - jehnìèí pásky 10ks / 100g;;126;KS;19,13;15;22;4,01191E+12
1;5205;3173;;Denta Fun DENTROS Light  - kuøecí tyèky 7ks/180g;;375;KS;29,57;15;34;4011905031736, 8712695064107
